uranium_lead_ratio,carbon_14_ratio,radioactive_decay_series,stratigraphic_layer_depth,geological_period,paleomagnetic_data,inclusion_of_other_fossils,isotopic_composition,surrounding_rock_type,stratigraphic_position,fossil_size,fossil_weight,age
0.30012843449839566,0.33274874330431325,0.7249559271998425,175.03,Cretaceous,Reversed polarity,True,1.1529309112899055,Shale,Bottom,70.02,611.78,36146
0.2723299158157931,0.4555850066256056,0.854605265272397,179.99,Cambrian,Normal polarity,False,0.533030621758416,Shale,Bottom,24.47,652.55,37332
0.1419157703268235,0.7431304663959155,0.06410240230553088,50.7,Triassic,Normal polarity,True,0.6374264142789885,Shale,Bottom,77.54,21.61,16422
0.5457143501274178,0.5630005413549859,0.3182720714309166,97.43,Triassic,Normal polarity,True,1.032976325303292,Conglomerate,Middle,103.21,522.76,32377
0.6347123381829993,0.36532446151999953,0.1123988177833494,245.32,Cretaceous,Normal polarity,True,0.4159795179647439,Sandstone,Bottom,63.12,481.27,51061
0.205626049758608,0.05688334209225501,1.0459525862497017,207.78,Permian,Normal polarity,True,1.1170567342158981,Shale,Bottom,78.73,364.25,29242
0.5552889414732578,0.1850051091577143,0.42963023413500945,212.72,Permian,Normal polarity,True,0.11190819384292333,Sandstone,Middle,60.04,527.04,39644
0.6380540326643249,0.9999999999,0.42112332272770486,129.56,Paleogene,Normal polarity,True,0.21810933478181493,Limestone,Bottom,79.5,560.36,54497
0.14721600897648757,0.561760100167926,1.099768118490327,40.33,Paleogene,Normal polarity,False,1.572105975266294,Shale,Top,106.77,122.87,18479
0.25111578248253674,0.16809469423836124,0.8947868831675796,190.04,Devonian,Reversed polarity,False,1.5752963662108865,Sandstone,Bottom,41.25,576.37,33182
0.6021366278767977,0.6109350475019462,0.5881257481946723,77.21,Paleogene,Reversed polarity,False,0.2669833672482809,Sandstone,Top,48.22,184.72,38713
0.4125527117421733,0.25403949083500293,0.3378042144720468,55.57,Cambrian,Normal polarity,False,1.0668937441541346,Conglomerate,Middle,47.41,180.68,25055
0.1218855072336934,0.6681853387693112,0.984264229265821,70.58,Ordovician,Reversed polarity,True,1.3080237102110897,Limestone,Middle,28.32,303.96,19009
0.2476612026074945,0.4877676970138287,0.15776951004582893,109.61,Cambrian,Reversed polarity,False,1.4746427396907438,Sandstone,Bottom,9.69,155.77,27564
0.8361979589507548,0.5134481111825929,0.43659044577204653,193.63,Paleogene,Reversed polarity,True,0.2629533100205329,Shale,Top,109.27,436.38,54405
0.45046335660016845,0.539615823363359,0.9710751999227154,38.7,Devonian,Normal polarity,True,1.6523704451533965,Sandstone,Bottom,63.22,294.38,36405
0.6168459266016325,0.5676143202834467,0.5653330942826729,86.99,Cambrian,Normal polarity,False,0.33644113021576433,Conglomerate,Bottom,95.52,247.46,47986
0.0934266448771921,0.2563792335998809,1.0251872046298027,80.73,Jurassic,Normal polarity,True,1.3731334770375656,Sandstone,Bottom,90.58,587.3,17570
0.37692353178014465,0.37850593597986426,0.8374212949741608,215.23,Triassic,Reversed polarity,True,0.614048223783403,Shale,Top,4.64,85.9,36557
0.9047850098132597,0.4800390738763534,0.536954895835662,58.92,Cambrian,Normal polarity,False,0.6023865210287751,Shale,Bottom,30.89,400.53,65123
0.17564482101087892,0.7083226288068736,0.8555788511094515,110.44,Cretaceous,Normal polarity,True,1.5820527805828042,Conglomerate,Bottom,100.88,45.38,25036
0.8542331996802559,0.9999999999,0.7686300453097566,294.33,Permian,Normal polarity,True,0.7142773758464054,Sandstone,Bottom,64.73,371.78,79485
0.4997970503097413,0.495583434173623,0.6664777324688153,257.28,Triassic,Reversed polarity,True,1.078147243879728,Shale,Bottom,94.92,405.19,54124
0.4822266397580336,0.2343748822018239,0.5464168863028798,205.32,Cretaceous,Normal polarity,False,1.8202171211101779,Shale,Middle,75.82,309.86,36634
0.7221020531107796,0.5318508878004825,0.455415349463325,223.43,Cambrian,Reversed polarity,True,1.3517905397107308,Conglomerate,Bottom,65.12,419.67,65200
0.37081588845784386,0.3153075793200672,0.8660265694911295,154.79,Cambrian,Normal polarity,True,0.4910993158470843,Shale,Middle,131.95,367.75,33279
0.8335715528307245,0.5843885392806154,0.4298281314436379,125.93,Devonian,Normal polarity,False,0.8446550027472304,Conglomerate,Bottom,53.46,343.55,60446
0.5090953661671395,0.5820900246560131,0.39847223290871664,106.73,Cambrian,Normal polarity,True,1.8631314583675382,Conglomerate,Bottom,55.58,404.92,44879
0.6750445369929314,0.5044802916040891,0.19596269185922222,310.27,Jurassic,Reversed polarity,False,0.6012542238327936,Shale,Middle,62.05,226.54,55062
0.6779836824908757,0.23662281026340967,0.26703474780820713,66.85,Cambrian,Reversed polarity,False,0.7366575110856889,Limestone,Bottom,82.81,348.62,50307
0.48133045613675357,0.7016076337129409,1.0140538396720729,194.29,Cambrian,Normal polarity,True,1.8971687594734243,Shale,Top,75.15,509.77,44280
0.4716950774107876,0.18935336271019826,0.12661961744337039,170.26,Triassic,Reversed polarity,False,0.7412184892236353,Limestone,Bottom,87.68,160.99,39840
0.1182991421868299,0.22594258252522872,0.30140781794993254,250.94,Devonian,Normal polarity,False,0.5979802088489166,Sandstone,Middle,109.28,189.86,21601
0.6503141100384859,0.2732750868284025,0.47976366822852756,133.41,Jurassic,Reversed polarity,False,0.49037043299316085,Limestone,Bottom,110.83,441.91,50029
0.5581522502290466,0.8077942339766884,0.5155111238597833,29.92,Cambrian,Normal polarity,False,0.6908313377446959,Sandstone,Bottom,142.64,302.91,44162
0.6038046477954502,0.3776460415707582,0.5080518422893623,173.52,Jurassic,Normal polarity,False,0.37524914448088403,Limestone,Top,82.9,269.61,42433
0.6177738792663332,0.8832277080274286,0.3624541551658313,92.52,Paleogene,Normal polarity,True,0.4209229677719235,Shale,Middle,119.86,311.27,40137
0.6173863168862723,0.37341402711281435,0.5311521932381448,96.82,Paleogene,Normal polarity,False,1.287197066683019,Conglomerate,Bottom,81.83,57.62,43509
0.5950400003908638,0.31686269266492095,0.4104823154511481,219.77,Jurassic,Reversed polarity,True,0.1786741288768463,Shale,Middle,92.61,465.43,43377
0.43188194099483646,0.6327557091166481,0.985658942418215,113.51,Cambrian,Normal polarity,False,0.5326624259005897,Sandstone,Bottom,44.11,167.08,40804
0.42329094549697455,0.15617674049854122,0.8156920621197907,231.25,Devonian,Normal polarity,True,1.3730248768803694,Sandstone,Top,129.89,286.16,38015
0.39826752028894974,0.5289350230269932,0.2943802095226325,133.7,Ordovician,Normal polarity,False,1.6805078223652308,Limestone,Bottom,11.73,253.69,39684
0.8578716518134032,0.8376495974763916,0.45739025937883054,164.01,Cambrian,Normal polarity,True,0.2345811983057372,Sandstone,Middle,43.06,187.25,58051
0.4485102848033501,0.71071952765848,0.3786867645318859,301.29,Devonian,Normal polarity,False,1.540348987882711,Shale,Bottom,49.24,194.88,53465
0.3897579265159739,0.46492437538920167,0.6831347230827722,122.2,Cretaceous,Normal polarity,False,0.7421167867261174,Sandstone,Bottom,80.71,261.3,37118
0.24923883824561488,0.21998119905335584,0.8023532143020488,62.24,Cambrian,Reversed polarity,True,0.3747939069089396,Limestone,Bottom,52.13,192.18,25489
0.35375994204724653,0.41769731296715784,1.0371847111551264,127.09,Neogene,Normal polarity,False,0.32871806499641576,Shale,Bottom,72.57,479.57,35443
0.577805114600644,0.43446961234507336,0.9195712460357081,234.68,Jurassic,Normal polarity,True,0.7305874268405649,Sandstone,Bottom,11.94,213.61,53334
0.15406166378012742,0.30893662247435205,0.40719221693917246,68.56,Devonian,Reversed polarity,True,1.7909692302638458,Shale,Top,5.17,95.16,15867
0.3755849088140294,0.3964862899052027,0.7846853237080986,167.86,Paleogene,Normal polarity,False,1.2594147284215977,Sandstone,Middle,48.05,190.2,31064
0.4301094166024753,0.4471025585631227,0.19815379341331155,266.27,Devonian,Normal polarity,True,1.8512989804161872,Limestone,Middle,82.71,65.1,39143
0.7304243315135883,0.16537339155958555,0.5755832542635649,167.58,Cretaceous,Reversed polarity,True,0.4573345654971881,Shale,Bottom,103.78,213.35,58997
0.20065344612983804,0.4235897470320982,0.6555389130834377,149.27,Triassic,Reversed polarity,True,1.1028268905152427,Conglomerate,Bottom,54.88,175.47,27436
0.4671339856363097,0.6147088576895514,0.13115642091618462,165.93,Permian,Reversed polarity,True,0.11480203823214202,Limestone,Bottom,74.18,59.35,42739
0.16949042766104067,0.47600776490075697,1.0710253481625636,188.2,Cambrian,Normal polarity,False,1.0830310209234013,Limestone,Bottom,18.42,460.83,31868
0.2942657137709731,0.5049625897628839,0.5044786790932585,42.13,Cretaceous,Normal polarity,False,0.42566530066533736,Sandstone,Middle,64.1,323.05,20785
0.7171634202955652,0.890822252981768,0.6269345727887956,68.56,Cambrian,Reversed polarity,False,1.3956048637127598,Shale,Bottom,80.49,165.01,60667
0.32254685809840744,0.23028907251765138,0.9822534748761326,97.55,Paleogene,Normal polarity,False,0.36526469216406576,Sandstone,Middle,94.4,121.02,24399
0.723749118761295,0.3211335509336257,0.03224230891706903,51.78,Jurassic,Normal polarity,False,1.8250068550035785,Limestone,Bottom,118.93,105.06,43710
1.080597104189514,0.37816063873516176,0.7386074328287724,175.82,Cambrian,Normal polarity,True,1.6320405646392875,Shale,Bottom,81.25,213.44,84366
0.027290547456675918,0.35203785096234735,0.8368766315255469,193.58,Triassic,Normal polarity,False,1.3007143461183823,Sandstone,Middle,4.34,196.05,16830
0.9077107646930904,0.36565319534927715,0.2174849784444622,206.44,Triassic,Normal polarity,True,1.1735302192818515,Sandstone,Top,28.06,244.07,55893
0.13204701539218905,0.4796440366920314,0.226179531001289,308.91,Cambrian,Normal polarity,True,1.536077146314299,Sandstone,Bottom,113.76,79.87,32969
0.23167594201416,0.6100489383811742,0.9093918967928798,141.66,Cambrian,Normal polarity,True,0.41316104317548785,Limestone,Top,33.05,198.33,27174
0.18898957360545166,0.3824457931760026,1.2709276925395336,165.72,Permian,Reversed polarity,True,0.6212484547028112,Shale,Bottom,72.69,311.36,30785
0.3691540800208564,0.24561883786070904,0.293159159948159,168.12,Cambrian,Normal polarity,True,0.8190756432212888,Conglomerate,Middle,14.72,183.75,28802
0.49816617318451495,0.2605112671477072,0.6281347728825263,52.33,Cambrian,Reversed polarity,False,1.457133645855024,Shale,Middle,168.02,272.79,33556
0.3095051366248807,0.34761758574976664,0.14606774882778334,43.9,Jurassic,Normal polarity,False,1.5657869419675432,Limestone,Middle,68.04,489.5,19318
0.4052236041997128,0.5578916900471944,0.6340046451249922,91.54,Cambrian,Normal polarity,True,0.9679105456376995,Sandstone,Top,47.68,306.18,30556
0.904726352977799,0.7620307135081597,0.8685955577346468,174.08,Jurassic,Normal polarity,True,1.4632254142971646,Limestone,Middle,102.7,263.98,59513
0.38841205585124366,0.6869468520879995,0.3789948882345718,276.06,Cambrian,Normal polarity,False,0.4046267674686269,Conglomerate,Bottom,103.36,424.12,47036
0.5654245899729035,0.6364042843545157,0.5465349953451653,79.54,Cretaceous,Normal polarity,True,1.9437559174623447,Shale,Bottom,17.32,62.1,43658
0.10749049663796445,0.6598200399041318,0.6150493360136339,132.36,Triassic,Normal polarity,False,1.3653928507104234,Conglomerate,Bottom,97.81,169.53,22429
0.4874428763973029,0.11599818365739631,0.5526161597581251,63.74,Jurassic,Normal polarity,False,0.7670188861850333,Sandstone,Bottom,44.67,258.11,34818
0.862710592686856,0.7598234107285776,0.41945186877187435,130.89,Triassic,Normal polarity,True,1.3477501671130778,Limestone,Middle,84.87,759.16,52718
0.5282063434429298,0.1896626392983173,0.6713880924616497,384.89,Neogene,Normal polarity,False,1.1912874900671877,Sandstone,Middle,46.12,461.38,47637
0.5755954449458387,0.5304236937984468,0.6476678910630778,96.39,Cambrian,Normal polarity,True,0.8269316201794246,Conglomerate,Middle,79.78,100.18,40300
0.1954986109984535,0.468303797236468,0.48215285492917886,118.0,Neogene,Normal polarity,False,1.3993029168669497,Shale,Bottom,19.51,417.18,22665
0.15168657494982857,0.5334338306631266,0.8366669256883643,50.75,Cambrian,Normal polarity,True,0.9971074937395801,Conglomerate,Bottom,81.63,285.16,19265
0.39076919610184624,0.853754693336035,0.5659629700638342,150.91,Devonian,Normal polarity,True,1.3413683488693526,Conglomerate,Middle,3.49,443.98,34688
0.5251030890552166,0.8603185446635911,0.8001200494596643,164.5,Triassic,Normal polarity,True,0.5878354346906165,Shale,Top,59.43,193.94,42259
0.4809109182910243,0.6171303629001729,1.0372206295503072,103.72,Paleogene,Normal polarity,True,1.8740306249464465,Sandstone,Middle,33.59,642.56,32843
0.4228644975843434,0.18119122777240895,0.2378772081197571,151.72,Devonian,Normal polarity,False,1.0371924952576583,Limestone,Middle,102.83,404.09,30412
0.4093239323385822,0.5463725676621958,0.203164450575108,195.38,Triassic,Normal polarity,False,0.4000271839823207,Conglomerate,Bottom,3.95,214.27,39613
0.4436883940587977,0.5938132114616601,0.557519730988209,285.18,Triassic,Normal polarity,True,0.8501860747357384,Conglomerate,Middle,78.11,250.52,40419
0.2193024373296174,0.4893012181790748,0.27001830590757114,149.59,Cambrian,Normal polarity,False,0.6574569310054668,Limestone,Bottom,39.92,395.2,27268
0.4952829951467248,0.5181257750756691,0.012002723340655441,99.79,Paleogene,Normal polarity,False,1.1343122034482476,Limestone,Middle,70.69,902.72,30042
0.4097554022900633,0.710987352124503,0.5284550396328764,96.75,Cretaceous,Normal polarity,False,0.49819146783423707,Sandstone,Bottom,27.72,33.41,34717
0.43128620113208693,0.5153481367640825,0.15342525676493823,84.89,Cretaceous,Normal polarity,True,0.9541000817144861,Limestone,Bottom,83.86,434.35,31594
0.32882435354166467,0.398771576339436,0.807126429345546,73.49,Permian,Normal polarity,True,0.03388623135518892,Sandstone,Middle,66.29,489.42,24552
0.2888453851708104,0.10141732659252894,1.0004179862469922,183.71,Ordovician,Reversed polarity,True,0.7404560748901896,Sandstone,Bottom,101.57,600.35,36247
0.659234062269346,0.15949829521367612,0.5083945951778406,50.31,Cretaceous,Normal polarity,True,0.32917808524217224,Limestone,Middle,61.35,309.31,34933
0.3943439027641248,0.27101414672252266,0.9240715240767383,33.17,Triassic,Normal polarity,True,0.05088658451244704,Sandstone,Middle,83.15,766.01,23314
0.12651802575675264,0.5151766081895423,0.4669381712177709,129.47,Ordovician,Normal polarity,False,0.3168287694422882,Sandstone,Top,78.44,304.53,18778
0.9841455299566765,0.5907329340794878,0.18186590195581975,145.74,Cretaceous,Normal polarity,True,0.3189816601541174,Sandstone,Bottom,122.89,3.05,65314
0.7785216487610331,0.36436142936598837,0.4402382488748029,110.48,Triassic,Normal polarity,True,0.572537181663354,Limestone,Bottom,54.68,214.9,54552
0.04820829609476446,0.241220669435344,0.6310256701330974,371.29,Cambrian,Reversed polarity,True,2.0243444781094824,Limestone,Top,7.61,655.88,29353
0.5624904714252162,0.674128633693764,0.4039033901001935,79.69,Cambrian,Reversed polarity,False,0.6767010040461399,Sandstone,Bottom,37.33,141.36,48733
0.27645038114412746,0.3965002464366949,0.02067981921430595,144.89,Cambrian,Normal polarity,True,0.4920464435277084,Limestone,Bottom,107.73,90.84,29259
0.5560696735063395,0.5715562261172219,0.7756465455044614,167.71,Cretaceous,Normal polarity,True,0.46895817072771767,Limestone,Bottom,102.5,323.48,48112
0.6724940619988248,0.27046999763723956,1.2626898407524647,264.29,Cambrian,Normal polarity,True,1.0018777938291714,Sandstone,Bottom,49.77,239.55,65353
0.6069751608075058,0.6570879607840386,0.14729905060388224,248.51,Cambrian,Normal polarity,False,1.239601032661055,Limestone,Bottom,8.73,219.64,58961
0.5793194328770808,0.17162499585180052,0.8451848632655827,181.06,Permian,Normal polarity,True,0.6630197089883533,Conglomerate,Middle,41.86,532.75,40093
0.4153008710084921,0.19639096470268447,0.030813674185024564,188.98,Triassic,Normal polarity,False,1.2673311465607395,Sandstone,Bottom,38.93,388.81,35387
0.41705624141178743,0.4231334073114476,0.6130750919448322,119.25,Paleogene,Reversed polarity,True,0.2976708872121568,Limestone,Bottom,39.07,116.85,36706
0.10447659882664667,0.4384468801803277,0.03167332367775827,90.9,Devonian,Normal polarity,False,0.6871416816121135,Sandstone,Middle,63.56,294.94,12780
0.7479346815229666,0.5092264766501028,1.1059220213411685,206.26,Devonian,Normal polarity,True,0.1952189648497626,Shale,Middle,86.7,386.49,53648
0.12743895231789187,0.5451275849345261,0.31895993372521,299.65,Paleogene,Normal polarity,True,1.012201457892307,Limestone,Bottom,91.42,75.59,33864
0.3300076148099409,0.7564807965636587,0.5144083732588265,169.29,Cambrian,Normal polarity,False,1.4893139992370763,Shale,Bottom,27.46,179.56,39701
0.9609017854277002,0.3947996566462277,0.9477872778449404,97.64,Cambrian,Reversed polarity,False,0.42440007495989485,Sandstone,Middle,78.79,837.2,61666
0.2557079652286086,0.7739600293978638,0.6029091175078068,125.78,Cretaceous,Normal polarity,False,0.4452397313387223,Limestone,Bottom,94.21,370.46,30864
0.03840444152029243,0.4436915723641776,0.7140869369271482,121.74,Devonian,Normal polarity,False,0.041826341411523194,Shale,Bottom,114.2,241.14,16004
0.5774424727987789,0.5839379107349799,1.0832168413995245,159.68,Cretaceous,Reversed polarity,True,1.05365863491049,Limestone,Top,94.29,146.8,44546
0.6480987684694226,0.16802714562876297,0.609964828756443,259.41,Paleogene,Reversed polarity,True,0.45293582713614794,Sandstone,Top,58.38,514.1,48411
0.13911675270177115,0.9651345834135151,0.41995783318541013,189.69,Neogene,Normal polarity,False,1.5190545429418643,Limestone,Bottom,90.97,80.01,30572
0.2633179214485214,0.6376615834738044,0.7268500311281556,87.41,Cambrian,Normal polarity,True,0.5891895748404032,Limestone,Bottom,19.15,234.04,30272
0.36995957226876697,0.3885206047825234,0.864666715066099,121.91,Jurassic,Normal polarity,False,0.42730197161111066,Conglomerate,Bottom,84.45,502.62,33288
0.6711258603801504,0.6049098186493724,0.07868863763128414,47.5,Cambrian,Normal polarity,True,1.835284189261848,Shale,Bottom,73.37,582.91,47844
0.2156765753650372,0.2904248080686985,0.27004004131867465,205.19,Permian,Normal polarity,True,1.5808614068132023,Limestone,Top,142.84,379.83,25065
0.49085027786152663,0.5189473580939177,0.8342472962346924,21.27,Cambrian,Normal polarity,True,0.39191721733371865,Sandstone,Middle,29.68,184.34,31662
0.37226482060007854,0.4820153816295674,0.5241037580902623,63.96,Jurassic,Normal polarity,False,1.4966003867477742,Conglomerate,Middle,85.04,568.93,24292
0.2940700527003266,0.22028166463249377,0.06207786251805486,288.15,Devonian,Normal polarity,True,0.5267529245840052,Shale,Bottom,86.33,486.01,35853
0.4497345432952885,0.20527627361127299,0.7326276517693384,213.62,Devonian,Normal polarity,False,0.030466233426947764,Limestone,Bottom,64.79,449.32,44704
0.25558212170969,0.4006389711484195,0.31769823771235906,104.24,Jurassic,Reversed polarity,True,1.0706473294057788,Sandstone,Middle,137.16,316.4,21517
0.6538569377596096,0.3991368978453748,0.549918971379564,96.2,Triassic,Reversed polarity,True,0.8213417799251106,Limestone,Middle,94.41,258.48,41532
0.5581725199429732,0.17500028866359343,0.24642729188615328,172.9,Jurassic,Normal polarity,True,1.6255334390174183,Shale,Bottom,99.55,142.78,42973
0.9324718970577489,0.3456035303993439,0.5632008137558973,127.21,Paleogene,Normal polarity,True,1.3357254996285786,Conglomerate,Bottom,84.67,207.19,62133
0.44347218965287477,0.8107856636928347,0.38630741234768434,191.6,Ordovician,Normal polarity,True,0.9471760355668504,Limestone,Bottom,113.18,339.89,47819
0.5935224692865452,0.6385795910602348,0.012352829673689558,421.38,Cambrian,Normal polarity,True,0.5268835048067853,Limestone,Bottom,100.32,191.21,66915
0.36155927438415986,0.4776630103253365,0.7565934335485339,250.35,Paleogene,Normal polarity,False,1.3765354534776364,Sandstone,Middle,25.69,22.17,34442
0.7890809529557978,0.6810310698728963,0.8149884094681745,69.77,Jurassic,Normal polarity,True,1.6798491438359133,Conglomerate,Bottom,72.46,477.94,54478
0.5629915660971339,0.49077083404974287,0.5721790140911964,136.28,Triassic,Normal polarity,False,0.08623346102745039,Sandstone,Bottom,13.64,422.9,45960
0.32320302232807047,0.1469442671074449,1.0425444601252856,118.29,Permian,Normal polarity,True,1.0208875330004086,Shale,Top,90.74,485.82,27117
0.5553195908972274,0.2508171504852179,1.3565842331120554,82.36,Triassic,Normal polarity,True,0.6476071850394807,Sandstone,Middle,117.08,197.06,35092
1.0053433715733389,0.7084460262052521,0.3552821841855438,16.51,Triassic,Normal polarity,True,0.9931851271220176,Sandstone,Bottom,74.28,220.09,63002
0.5416605428065819,0.17510190067358822,0.792329367220823,19.53,Permian,Reversed polarity,False,1.1040160487618784,Sandstone,Bottom,83.0,39.55,39127
0.021386072999954875,0.43195911006185084,0.6099957617764898,165.48,Cambrian,Normal polarity,False,1.3248105979524056,Sandstone,Bottom,73.16,807.62,19000
0.5720328780820572,0.4562314358182128,0.4092433504027651,153.63,Paleogene,Normal polarity,False,1.1957108875490121,Shale,Bottom,93.74,703.11,46090
0.35288505262434616,0.40952862335666373,0.3892718060328683,90.12,Neogene,Normal polarity,False,0.3796661856267661,Shale,Middle,15.86,62.55,24434
0.6417253554513249,0.4005290733605262,0.7175899264500722,64.85,Cretaceous,Normal polarity,True,0.6202558647065032,Conglomerate,Top,51.48,360.4,36476
0.7068563224973416,0.828280969315557,0.5413055754775317,241.36,Devonian,Normal polarity,True,1.1366802244059429,Sandstone,Bottom,9.41,350.57,62124
0.7584553600247588,0.0746578143476281,0.68217498116773,184.5,Devonian,Normal polarity,True,0.8056682726470026,Sandstone,Bottom,70.95,478.17,57187
0.6161019192087326,0.5490420045321827,0.370436861286993,44.07,Ordovician,Normal polarity,True,0.3212040031010766,Shale,Bottom,89.46,276.27,45840
0.4540318270210717,0.31470075504883444,0.33320037682706494,146.37,Cambrian,Normal polarity,True,0.20332929199704325,Limestone,Bottom,75.75,575.53,40540
0.10736447179275604,0.06336550291348403,0.4575582421446516,109.16,Permian,Reversed polarity,False,1.0187560256146895,Sandstone,Bottom,67.37,725.58,16591
0.4857294939923854,0.24511489828022515,0.20230624697487476,90.35,Triassic,Reversed polarity,False,0.8022006547087128,Shale,Middle,82.95,448.09,30762
0.6101926324702762,0.37750279608450554,0.662319731352098,74.39,Paleogene,Reversed polarity,True,0.8956163368922114,Sandstone,Middle,106.68,163.85,37456
1.086115219548362,0.0076038761839423985,0.8234227295243094,129.27,Jurassic,Normal polarity,True,0.23816595944581542,Shale,Middle,28.46,466.61,60601
0.8306062154161136,0.7559393453759268,0.6871894517301623,222.48,Devonian,Normal polarity,True,1.0560234118762208,Shale,Middle,112.93,55.71,59282
1.286375267179022,0.21090961742290862,0.39902199559851975,237.49,Triassic,Reversed polarity,False,0.5483633902217211,Shale,Middle,100.54,415.87,79088
0.4507046430435442,0.6437870012078861,0.4270388731768888,96.03,Cambrian,Reversed polarity,True,1.2274945510353883,Shale,Bottom,116.49,337.6,44444
0.8856415019115835,0.2756680055440579,0.23856803477659624,166.59,Paleogene,Normal polarity,False,1.7769745609127416,Sandstone,Bottom,43.01,310.05,60400
0.2857877716240848,0.17454294607669776,0.5917947930239762,75.46,Devonian,Normal polarity,True,0.8581163425667089,Shale,Bottom,29.97,769.16,24835
0.7221637936650686,0.8419232252332307,0.49419153175547625,79.62,Triassic,Normal polarity,False,0.8642945717476505,Limestone,Bottom,89.51,553.99,52962
0.5247139083066212,0.38006543355424405,0.17331261493922887,266.27,Cambrian,Normal polarity,True,1.0538742459324386,Limestone,Bottom,34.73,131.35,53369
0.719356302719869,0.588448243423035,0.4213967801561639,152.93,Devonian,Normal polarity,True,0.3237791499246175,Limestone,Bottom,58.9,298.59,59946
0.7125754672327128,0.002843241950161196,0.7085086166978398,5.97,Triassic,Normal polarity,False,1.2352441752869963,Sandstone,Bottom,94.86,543.91,41633
0.9885505362784893,0.5057801885499477,0.35291041251926003,277.52,Cambrian,Normal polarity,True,1.1108597618388623,Conglomerate,Middle,75.91,105.73,66517
0.3223495403744937,0.4861748880219701,0.8151961245416561,201.3,Triassic,Normal polarity,True,0.8276441415308733,Limestone,Middle,93.62,478.87,31177
0.5520435956736542,0.17778726076969337,0.6315673081352768,179.13,Permian,Reversed polarity,True,0.5818212827892371,Sandstone,Middle,20.85,135.99,41388
0.8013101391586954,0.2322568002430071,0.32500522214225275,165.89,Cambrian,Normal polarity,True,1.1006958727198914,Sandstone,Middle,75.58,440.98,50607
0.16589080105900247,0.6231427048619951,0.46548599549266223,200.01,Cambrian,Normal polarity,True,1.3948197825253457,Conglomerate,Middle,55.94,46.53,24182
0.8394251390494394,0.26067249107622514,0.5548671995979249,203.71,Cambrian,Normal polarity,False,2.1628604937735902,Sandstone,Middle,111.45,170.15,58631
0.3363894359637568,0.6317724396420836,0.6423995726220453,198.59,Triassic,Normal polarity,False,1.264466011801969,Conglomerate,Bottom,129.03,291.52,37824
0.6994614239112462,0.2775178420785441,0.38533449062610414,60.9,Triassic,Normal polarity,False,0.541523538047751,Sandstone,Bottom,52.66,400.39,46760
0.6903512050361769,0.4737904155139719,0.5114365902503099,219.91,Permian,Normal polarity,True,2.414934503414677,Sandstone,Bottom,137.86,147.86,57465
0.5828642223590181,0.4011775072303782,0.1524671491598295,258.7,Jurassic,Normal polarity,False,0.830026976082521,Conglomerate,Middle,69.91,270.17,42160
0.5052275298082978,0.11830471611411639,0.5022112318181335,202.09,Cambrian,Reversed polarity,True,0.4944663902548068,Sandstone,Middle,44.82,181.34,40403
0.25342666828233895,0.4478337494760604,0.6078082597044245,222.71,Permian,Normal polarity,False,0.7175967099636023,Limestone,Middle,60.96,393.84,29331
0.786556854335009,0.21373811391273814,0.7777340387334094,136.16,Triassic,Normal polarity,True,0.8167283472132117,Limestone,Bottom,3.82,218.6,58215
0.5225396975473482,0.7249124101491352,0.387182559876268,115.57,Jurassic,Normal polarity,True,0.8126926830014192,Limestone,Bottom,93.3,618.84,43657
0.35184069192608963,0.37690951656154115,0.8763523561601624,281.51,Jurassic,Normal polarity,True,2.1597615722368877,Shale,Bottom,56.53,114.22,43420
0.1656623085336016,0.19503297107072043,0.487444403179639,61.33,Paleogene,Normal polarity,True,0.44857058308364883,Conglomerate,Middle,10.1,310.99,14577
0.41356010716156943,0.9719386797143921,0.722162749304412,254.36,Neogene,Reversed polarity,True,0.5808410924694062,Shale,Bottom,82.71,629.32,51856
0.2396057260613848,0.1119210021462243,0.4514083167063067,145.28,Cretaceous,Normal polarity,True,1.6523266353336457,Sandstone,Bottom,43.16,273.95,25403
0.4878381270766696,0.46781520065813853,0.6268707239593103,235.96,Silurian,Normal polarity,True,2.299967801447737,Sandstone,Middle,44.83,458.53,41744
0.3970997061951093,0.5739524101551505,0.46493214029488067,278.23,Permian,Normal polarity,True,0.427275705076913,Shale,Top,95.88,306.63,39617
0.25783869966346734,0.8554369702305309,0.2934066325258675,184.8,Triassic,Normal polarity,True,1.4351945653939011,Limestone,Middle,53.77,379.85,26924
0.9213379661645296,0.47200417096359604,0.02314633256806964,67.43,Cambrian,Normal polarity,False,0.7205493245489945,Limestone,Bottom,75.61,558.59,63921
0.49222078405541264,0.1614871953804444,0.5070219608240982,74.77,Cambrian,Normal polarity,True,0.6898811343213972,Sandstone,Bottom,38.47,485.21,37340
0.9485319629328945,0.7705200388713896,0.6699329614578943,204.87,Silurian,Normal polarity,False,0.3551764130193992,Conglomerate,Middle,14.47,259.1,64243
0.3808279621425459,0.38528464435279525,0.17632258873301226,215.12,Paleogene,Reversed polarity,True,1.0863444498798835,Limestone,Bottom,139.41,27.83,37345
0.4790242720020232,0.7788093645154178,0.45284612709841193,199.92,Cretaceous,Normal polarity,False,1.5975753830851427,Conglomerate,Middle,105.0,127.35,37909
0.4301525921975715,0.8684239907418377,0.6223869354344908,81.6,Ordovician,Normal polarity,True,1.0677737382323143,Shale,Bottom,41.12,237.41,43147
